ITEM: TIMESTEP
100000
ITEM: NUMBER OF ATOMS
15812
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 4.0459931049461368e+01
0.0000000000000000e+00 4.0459931049461368e+01
0.0000000000000000e+00 4.0459931049461368e+01
ITEM: ATOMS id vx vy vz
14885 -2.15937 -1.18118 -0.985022
5377 -0.945774 0.587632 -1.55862
4087 1.1049 -1.65848 0.222076
13651 -0.0261611 -0.0273846 -0.0214202
8783 0.305085 -2.83379 0.898588
2514 2.3851 1.0602 4.00267
7295 2.49004 -0.465281 -0.384044
7348 -4.07075 -0.953818 -0.878961
12241 1.51581 -1.07424 -0.418253
3143 0.854171 3.43026 -1.16324
9354 1.96196 -0.0800773 -0.594564
10265 -0.701265 -2.88428 0.290132
6493 -0.599756 -0.513769 -0.965112
5532 -0.935006 1.73285 1.87576
12478 -1.98714 1.60058 4.85613
8005 0.580811 2.06865 -1.39066
3531 -1.01081 1.06035 2.12928
7241 -0.00153791 0.899205 -1.00311
1514 3.78426 -2.02834 1.74331
10850 0.127605 0.502212 -1.79829
7996 0.759462 1.41298 -1.5272
13789 -2.41608 1.81795 -1.20922
4525 -2.35535 2.57581 -1.01575
4560 -2.61389 -1.4182 2.1802
5921 1.90118 0.501726 2.20503
14111 0.550216 1.99999 -1.85676
13106 1.71443 -1.15718 -5.19414
2069 -0.65768 -1.82817 2.22239
10108 -2.4076 1.41327 -0.140871
13886 3.62949 -0.427429 1.30343
5739 0.726808 0.62329 0.455389
5657 -1.39591 -1.34701 -0.170546
10262 0.780863 -1.75534 0.516745
12199 -1.67596 0.117944 -0.407048
14272 -1.1755 0.0949088 -2.06848
4132 -3.85109 -1.24413 -0.394709
9915 -1.93304 2.08482 -0.576936
5830 -1.66746 -2.15534 -1.00218
8595 1.19386 0.0155582 -1.46504
6146 -3.26006 1.75503 2.38787
9857 -1.4229 0.267623 0.952935
8000 -2.57607 -2.72456 -3.86415
2450 -1.46844 -1.32784 0.778263
8250 -1.78204 -1.04836 -3.51381
7117 -2.71316 2.62909 -3.11989
12479 -1.79838 2.62122 -0.129936
12977 -0.265162 2.26846 -1.26107
8549 -1.9202 -0.235452 0.989981
7158 0.650494 2.50431 -0.648936
1199 -1.52144 0.643347 -2.73504
6848 -2.4382 2.42804 -1.5408
15625 -0.355599 0.926276 -2.60225
14681 -0.863511 -1.42567 -1.39523
15535 3.14678 -3.5561 -2.85974
12371 -0.625297 -0.650431 2.3042
13884 -0.306668 -1.13073 -3.58901
4438 -1.15434 -1.53898 1.39337
397 -1.29484 -1.25474 -2.46346
14532 0.682251 0.681998 0.41061
15394 -0.161976 -0.980561 1.50418
9637 0.103929 4.17355 -0.193609
11028 0.220374 0.964796 -0.309866
14426 1.17614 -2.21468 -1.54555
4764 1.12213 -1.43851 0.272911
4061 -1.22512 -0.397899 3.26687
14203 -0.179765 -0.742873 1.74596
1494 1.8837 1.97703 -1.39756
5161 -3.4919 -0.543055 3.00351
2903 0.319555 -3.35654 -2.78012
12339 1.49006 -3.21205 -1.14432
9246 3.57568 0.561107 -0.288671
8495 -0.149979 1.66981 1.08968
15743 -0.530032 -2.69537 -1.36746
1235 -1.72264 -0.325956 -0.869501
10646 -1.51491 2.54951 -2.68239
13598 2.11242 3.00105 0.272014
7582 -0.198988 0.185972 1.08914
15498 -3.05122 -1.2742 -0.0701208
8347 0.726006 3.3172 -2.49229
2878 0.844273 -0.797557 1.32059
3865 1.03035 1.53071 -0.840815
5480 -3.19834 -0.925077 1.57175
15236 0.140638 -1.37691 -0.349971
15701 2.95761 -2.1898 -1.60008
14969 -1.81172 -1.21502 -0.808152
7689 2.62052 -3.13439 2.51045
4118 -1.89607 0.742212 1.44855
14122 -4.15453 -1.72666 -0.809404
2660 -1.81279 1.73278 1.64267
15146 2.01924 3.01724 -2.76203
4623 1.36141 -0.784235 -0.252144
8981 0.765527 0.20705 2.72306
5285 -3.70277 -3.97523 -2.25155
12685 1.65689 0.124483 4.50067
1778 2.98301 1.03393 -2.06774
15393 2.96032 -0.422121 0.651084
750 1.77149 -1.59762 -0.784353
15314 -2.36749 1.7211 0.798467
4650 0.298968 0.714118 -1.12969
10661 0.550424 -0.110623 -0.642466
4629 -1.15003 -4.51123 -0.230051
9332 0.844642 -0.15405 -1.04292
2371 1.63571 0.996446 1.93101
2076 0.0251345 -0.665589 -0.131304
13464 3.01462 -1.11375 -4.15662
738 -0.859855 -2.98217 -0.932391
4321 -0.836217 -0.581705 2.70512
9739 -0.744755 -0.211209 -0.880797
405 -0.370694 1.49496 -1.21151
5485 0.321131 -0.626816 -1.95205
4075 2.12257 0.365358 -1.27029
1911 0.62019 0.607115 -0.201485
12662 3.47727 -2.20195 -1.28455
11679 1.0719 1.05321 2.20676
14902 -1.08515 2.08994 2.30156
6740 -0.596104 -0.374526 -0.967791
15798 -1.52371 3.20071 -1.9644
882 1.02831 0.543607 -0.625802
6840 0.629511 1.52851 0.170612
9909 -1.20548 4.76031 1.5685
1599 2.9224 -0.10256 -2.70231
1458 1.65056 0.118906 1.9393
5734 -2.27347 -3.38682 0.301269
1416 2.42432 -1.32804 -1.49963
3323 0.162011 -0.22285 -0.649032
4866 1.99973 2.02595 -0.671943
3142 -0.938615 -0.910638 1.49779
4993 2.13066 -0.555375 -2.40483
12064 -0.123155 -0.356495 -1.46298
724 -2.06392 1.22596 0.526999
10032 3.30701 0.569887 -1.45682
4789 0.780525 -1.9149 -1.80041
7038 0.736929 -0.189611 0.232585
9319 2.04108 0.0439229 1.60837
4180 -2.19699 3.86361 1.43334
13195 1.27717 -1.61751 -3.57495
12705 -0.806817 0.52963 -1.58404
798 -1.01576 -1.4728 2.25269
4088 -1.43326 -2.05644 0.747516
8108 3.33227 0.60689 -2.19459
3083 1.14207 1.36533 1.11128
10345 2.75322 2.73212 4.01597
2556 0.967628 2.48624 -0.0303661
3302 2.52144 1.44446 0.337356
14384 -1.76814 4.22773 2.15738
4410 -3.83897 1.91772 1.24121
5330 1.08561 2.03213 2.3975
13882 -5.14909 -3.64491 0.730592
12403 -0.0651478 1.70999 0.1534
4949 -0.563861 -0.762605 -2.23873
12511 2.74854 1.23756 -0.133605
6414 0.458672 2.34715 -0.632249
8838 -1.8847 1.77838 -0.329186
10738 -0.949508 0.341236 -0.260402
12527 4.07902 0.238138 0.983755
7780 -2.55153 0.0264229 -0.913515
6258 1.3717 -1.40418 1.34186
7761 0.987805 -2.45737 -1.62692
12909 -3.2234 -2.01151 0.0755931
12162 0.537752 -0.78399 1.83862
11696 -0.427641 1.94843 -0.640909
1307 1.42483 -1.74433 0.256171
1155 -1.10853 0.226289 2.59953
14579 -2.0119 3.86666 -2.299
13907 1.50661 1.9642 2.65918
14448 -2.53391 1.31432 -0.178695
11943 3.67096 1.88287 -0.800925
4121 -0.536401 1.78816 1.82245
3513 -3.653 -0.370445 1.38809
10463 1.74485 1.16445 2.36374
3638 -2.37091 1.574 0.36272
8687 2.33464 -3.68453 -0.945256
5975 1.81782 -0.566827 1.68972
12465 -0.298359 0.219072 0.808345
12514 0.754368 3.67254 -1.7431
11330 3.34004 -1.71393 -2.06696
11726 -4.39702 0.765221 5.16932
2569 -0.728251 -0.271842 -2.08442
260 -1.66612 1.74122 -0.0456232
4950 -3.15412 -1.52382 -2.0957
13537 0.0598443 -0.195596 0.961717
5435 -2.50032 -0.801715 -0.198487
4941 -0.236517 -3.7748 -0.163978
1357 -2.17431 1.00813 1.36519
8923 -0.927927 2.57696 -3.10578
4903 -3.34652 1.40305 -2.23592
136 -3.58452 -1.93972 1.31959
204 1.83184 -0.146712 -0.355375
2503 -0.727387 -0.697734 0.112209
4040 1.96319 2.28985 -2.25975
11079 -0.257132 -0.766561 -0.0503132
1422 -2.38411 -3.43432 4.42549
5892 -1.98501 2.94614 1.50088
15766 0.13272 0.527145 1.38652
15260 0.663887 -0.680017 0.109722
15509 -1.37186 1.98151 -1.27371
8293 0.31243 -1.36957 1.33703
15279 1.61514 1.08609 -1.16648
5987 0.972691 1.33665 1.77838
12654 1.97219 2.97071 1.62613
9288 -1.20973 0.676318 -2.11965
14914 2.23338 1.19328 -1.4927
13973 -1.8919 -0.983146 -2.85471
3165 -2.55307 0.0442847 -2.91576
13775 4.16134 2.42814 1.28315
14282 -4.23979 -1.27814 0.83949
14424 0.55382 -0.814459 0.438447
12515 2.65294 0.755025 -1.62548
4340 -0.697908 -1.68288 1.80156
6621 0.949403 -0.955519 -1.31853
9128 1.58663 -3.37071 0.157919
3463 -0.644793 -0.271343 -0.643224
6964 -1.6232 -0.289422 0.582188
3905 -0.00626012 -0.565223 -0.973265
12441 -0.173033 -3.13971 0.538874
14364 0.969525 0.0733034 -1.86866
4700 -1.58656 0.470559 5.69485
7981 3.3153 -0.881487 0.0585547
3676 1.39695 1.96022 -0.629851
7966 -0.235184 1.56807 0.510507
10116 0.857755 -2.54904 3.65304
11709 -1.08805 1.27485 -1.82864
13514 -2.71422 2.09969 3.46863
5599 0.816633 -2.87959 1.02252
13327 1.39387 1.22971 -1.67902
348 0.171944 1.92227 1.5371
8062 0.778078 1.18309 2.83519
11169 1.44967 -1.04671 -1.54235
8809 -0.992685 0.812079 -2.54959
1759 0.183105 -0.430305 -4.13943
13367 1.40253 2.64849 -0.0833309
2477 1.09546 -1.58843 -2.65743
7748 -2.09891 -0.896751 1.39246
13870 0.922441 -0.81397 3.55611
13570 0.558777 -2.53143 -0.40856
9509 1.06004 1.70959 0.345556
7428 -2.03953 1.79989 2.67164
9070 -2.4663 -1.52824 2.83649
12107 -0.530187 1.65734 -0.262454
490 2.49439 1.80515 -0.0470114
3235 1.59369 -1.43917 -4.63386
14393 -1.03735 1.21502 -0.682604
7674 0.267581 1.0538 -0.617727
14786 0.284277 0.961433 -0.00436112
4792 -3.28253 0.611334 0.800534
12628 2.03755 -1.65989 2.19606
664 -1.91196 0.0136901 -2.57313
510 0.747564 3.62254 0.162241
2753 0.912938 -1.96132 -0.567227
7161 -2.38761 0.483135 0.556383
9522 0.64528 0.0748286 2.85302
8729 3.35054 -0.218637 2.52657
9658 1.40885 -2.33756 2.21512
9059 -2.19602 -0.627688 0.365179
5598 -1.26545 -1.20608 -2.85183
8986 0.638936 0.23327 -0.742291
3998 -3.71876 -2.62316 -1.1196
1192 -0.965169 2.15594 0.458683
1427 -1.98425 0.884352 -3.42524
11396 -1.90507 -1.75552 -1.50971
2219 -1.60559 1.58943 -0.797035
12894 -0.229126 -0.964953 2.82184
6890 0.696064 0.342526 -3.03569
6386 -1.4884 -3.1274 2.2596
6475 -1.96005 -1.71399 -1.12963
2099 -2.66616 0.377612 -0.142636
7378 0.463127 -1.65634 0.243799
6490 0.410201 -0.940627 -2.34244
15736 -3.46251 0.0879795 -0.0799369
8625 1.29018 -1.89092 3.13517
11545 -0.791185 0.982519 3.08064
940 0.72073 1.40762 0.0484938
8272 1.98455 1.65621 2.23837
9535 -3.07334 0.582311 0.193497
15362 2.49226 2.13152 0.616729
11619 1.41993 -0.0185692 -2.2681
4374 1.76263 0.103386 -2.10889
7462 1.94235 -2.27719 -0.883558
7532 -1.13009 1.44181 1.25846
12303 0.356163 -1.8261 -1.23552
515 -0.813647 1.81862 3.48193
6620 -2.70159 -1.87637 1.29408
14656 -0.482376 -0.381779 -0.0770003
1022 0.543374 -1.72284 0.501949
14658 -0.14783 0.210316 -1.18265
9404 3.92736 -1.5376 -1.79151
9066 1.11784 1.14936 2.28156
7284 -1.02329 1.24062 1.31294
6513 2.37983 1.4588 1.63015
11722 1.90953 1.00726 -1.79378
3032 -1.79227 -1.55329 2.00535
9055 3.92111 -2.62477 1.91269
10317 -2.31413 -3.01728 0.531597
1816 -1.93277 1.88005 1.71119
7746 0.541904 1.15936 0.883643
10866 1.92779 -1.60464 -0.509355
10611 -0.380593 1.73906 -1.35662
1698 1.64935 2.20336 -3.89853
14348 2.12991 1.98777 0.437354
12103 1.03948 2.45414 -2.19878
1110 0.806777 -1.98417 -2.86595
6666 0.227725 -2.33259 -0.608298
7506 1.52669 0.68822 -1.30287
7021 -0.0601879 -0.269424 -1.00829
6645 3.82387 -1.08991 -0.516533
12218 -0.122655 -1.30343 3.43284
6714 1.87396 -2.54595 -0.754941
11655 0.219718 -2.27328 2.24075
8366 0.033273 -1.18422 -1.02984
1308 -4.17135 0.0176343 -1.68926
15214 1.25384 0.122413 -2.49268
8262 -1.30169 3.9706 0.235259
9206 2.23166 -2.64952 -1.77159
7580 -0.127579 -1.13573 -1.76244
1371 -1.07267 -2.98111 -0.113651
12292 -1.34057 -0.325237 -0.73871
14334 -1.53719 -2.09483 -1.65768
40 -2.70462 2.75046 3.56567
8032 0.321436 -1.40884 -1.38091
2105 -0.681023 -0.0298301 1.52952
4035 0.408262 1.18144 -0.234418
5095 2.74412 -2.38211 -2.94012
4238 -2.59319 -1.00674 -2.11983
11138 1.25394 0.299237 2.98479
10590 0.511316 -2.68108 -2.31002
6283 1.71044 -4.62647 0.69642
11671 1.37292 1.54578 -0.427976
8197 -0.601236 -2.0964 1.79511
12719 2.84615 -0.934294 2.75894
6849 0.36963 0.676594 -1.4621
3022 0.685381 0.0464798 -1.12463
2421 -1.3723 -3.80669 2.17073
9417 -2.63006 2.51441 0.416262
10798 -0.419769 1.64444 0.274388
8214 -0.744502 0.341754 -1.41125
4930 1.30308 1.64214 -0.814448
2154 -3.11229 2.89819 -2.89776
13385 2.77721 -0.230401 0.631049
14942 1.45251 -0.519584 0.436431
868 1.78464 -0.062548 -1.42395
4506 1.80683 -0.53742 2.42977
11090 -1.24629 3.5043 0.774571
2657 -0.580473 -0.795077 0.0191553
4915 -2.32483 1.08453 1.66151
3742 -2.18332 -1.29564 -1.19851
2201 -1.12966 -0.196828 -0.25718
14232 1.21292 0.536203 4.86482
11540 1.09232 2.47672 -1.67339
10634 -1.38509 -1.16041 -0.49202
2247 -1.42632 -1.16832 2.5413
10131 2.19185 -2.13933 -1.6966
159 1.78717 2.72961 -1.15257
9713 0.614495 -0.362079 -1.11925
10455 -0.203032 0.68883 0.267657
10154 2.72965 -1.05371 0.674264
4496 0.13546 1.3546 -2.73882
292 -0.365909 1.19303 0.493252
1804 -0.499954 2.25382 -2.75138
7429 1.61238 0.00450208 -1.12603
4000 -2.58201 -0.572479 1.09136
8836 0.783995 -0.428758 1.87362
11751 1.62824 1.10686 -0.496331
5645 -0.925962 0.93273 1.62355
8833 0.591186 4.69751 2.44406
12957 1.59434 1.11322 -0.664503
3718 0.391008 0.213495 -0.538707
1726 0.631601 2.63886 1.11262
1786 -4.74575 1.19337 -1.75745
7297 -2.12667 1.03383 -0.371332
15199 -2.21525 2.85106 -0.388781
15333 1.77007 2.70182 -1.93494
4714 1.02595 0.581709 -1.09297
11860 -1.3645 2.21951 -0.254429
12171 1.19587 -0.558608 0.114699
12132 0.627403 1.47147 0.025338
3342 -2.63443 -2.12017 -1.4744
2359 -1.99973 1.73774 -0.769218
12159 0.50358 -0.235509 0.783115
3121 0.39595 0.700457 -0.351571
3468 -0.636742 -3.08763 2.14145
1054 3.36733 -1.52655 -3.11857
5036 -1.53215 0.90787 -0.519687
62 -0.190588 -2.21493 -0.860446
10943 4.65098 1.75411 -2.59543
3902 0.893919 3.43112 0.887249
6387 0.298753 -3.82862 -0.417306
8209 -3.3679 1.17046 3.9896
1138 -1.95641 0.105527 -0.939518
8277 0.118888 4.22018 -0.90806
14199 -0.796562 1.93639 -1.10481
14642 -1.44161 -0.709685 -0.963913
13166 -0.459051 0.170504 0.500161
10901 1.03623 0.00973171 1.53475
3527 -1.08895 -0.758774 0.360542
8154 -0.632501 -2.25187 -1.19592
6823 2.48158 0.29321 -2.82344
4728 -1.87337 3.55428 1.63427
15547 2.48211 1.04016 -1.43575
9016 0.282587 0.868004 -1.9342
14682 2.85502 1.99455 3.3
13442 -1.98787 -0.102738 -1.87788
3365 -0.605941 -1.08793 -0.534133
6287 -1.59657 1.52078 1.76238
6786 0.683885 0.453246 -1.11722
12528 -1.9117 -3.14597 -2.06643
7118 0.977966 -0.107201 -0.510564
12606 -0.165224 0.596888 -1.20133
186 -3.33223 -1.04365 2.06937
8656 -1.52645 1.50151 1.83652
11966 2.94972 1.00098 -1.10216
14440 -2.3169 -1.19009 2.22329
4096 -1.16629 0.987806 1.89478
7820 0.192256 -1.94626 -1.84342
14859 -4.18013 -2.25138 -0.183176
5698 -1.52429 -1.36138 -0.765245
13065 -0.100068 0.353651 0.319567
9243 1.31069 -0.265812 0.925053
124 -1.16924 -0.399517 0.626786
1613 1.57252 -0.672258 0.493337
6474 3.33767 -0.612723 1.23517
3844 1.39135 -1.3028 1.90268
15378 3.06888 -1.61795 1.5964
8009 -1.41183 -1.47229 -1.8097
605 -0.784036 -0.80607 -2.03034
3421 -1.12972 -1.63855 0.263532
10236 -1.87513 -2.72116 -1.27069
6741 0.879425 0.24292 -0.56565
9165 -0.294864 -0.417346 1.2026
5359 -0.633097 0.359068 2.06116
10601 -0.184167 2.79664 1.90047
4387 0.533806 2.94052 -0.370231
7442 1.26444 1.56973 -0.964331
14800 -1.69245 -1.668 0.400704
11759 0.946334 0.0503139 1.94715
2612 -1.14741 -1.08136 -1.05836
11695 0.0388785 -0.238102 -0.277199
13002 -1.17496 -0.10963 -3.04936
15626 0.569168 1.38124 1.5705
13161 -2.0414 2.55072 -1.09035
3148 -3.76754 1.587 0.329173
3728 -2.03527 -2.06503 2.49238
2179 1.41527 -1.5077 -0.0400361
12028 2.92505 0.735058 -0.299391
2074 -1.82173 -1.03037 -2.59032
4360 -1.10195 1.16194 -2.12115
4684 -1.54921 1.28717 -0.0199728
9183 -0.576402 0.616075 0.736777
11896 -2.18245 -0.236368 -0.686395
8479 3.0875 -4.04251 -2.41496
4041 -0.586916 2.49105 0.82816
8237 1.50667 2.26768 0.160592
9709 1.52925 2.42386 -0.495922
35 -1.59209 0.315215 2.0673
10525 1.71436 0.28952 0.432321
2833 1.77313 -1.16063 0.788517
9418 0.557322 -3.68084 3.28959
9313 0.998985 -2.86679 -0.968354
3624 -1.53394 -2.39527 -1.40468
4605 1.1139 -3.17628 3.12909
5881 0.247098 -1.74313 1.94005
13198 0.618515 -1.25403 2.48568
2974 0.777875 -0.728171 -1.44224
7696 -1.82183 5.06497 0.166191
4074 -1.62047 -3.41126 -2.06345
4185 0.924856 0.481249 1.69168
4311 1.91907 -3.31472 -2.35713
14081 -3.02267 -1.2022 1.67091
1553 1.44915 1.55838 -0.558917
11241 -1.64536 -2.14076 -3.58353
7752 3.36324 -0.112865 -1.67659
9670 0.447463 1.50064 2.54868
9041 -1.78233 0.630362 -0.258809
15439 -0.697259 0.333714 -2.37372
1809 2.76739 2.19038 -0.467096
7357 2.11632 1.09515 -0.143089
5369 -1.54868 -0.355878 -3.67574
11053 -1.12571 3.30966 1.02504
1364 -0.195931 0.832628 -2.66363
3697 -2.16549 1.66439 -0.378746
6326 2.65116 -0.900523 2.53743
4282 -3.08174 0.736215 -0.446108
6284 0.958277 3.80823 1.21679
9903 -0.344861 -0.249059 -1.07477
8651 1.88116 0.0752567 -2.27925
9198 -0.19393 -1.03298 -3.97668
13044 2.41495 0.819946 0.216734
626 -0.462158 -1.83088 0.847416
442 -3.53202 0.380168 2.50802
3720 0.859994 -1.46986 3.2476
11564 0.134235 1.53851 -2.45844
14329 4.55742 -0.868816 -1.37229
15442 1.09736 1.24973 2.26166
13604 0.762294 -1.62868 0.790683
6610 -1.0314 -2.4039 1.87457
7195 -2.56091 -1.09524 -2.06204
12087 -1.32067 -2.4542 -1.04366
15327 -1.52297 0.196258 -0.587045
7160 0.997736 0.212311 0.14017
9925 -0.137786 0.361871 -0.0483726
7326 -0.472028 0.399608 -2.72879
9746 1.38983 -3.65682 0.531685
221 -1.20148 -1.85683 4.10801
10013 -0.763195 1.78454 -3.83556
2973 0.879091 1.46599 1.37815
4071 0.297581 -1.19164 0.284857
5482 -1.16136 -0.177263 0.298217
4681 2.40454 2.15286 -2.03913
2226 -2.20179 -0.580808 0.0289562
7916 1.37541 1.34651 -1.2598
7579 -0.246439 1.23935 -2.01167
9213 -0.53943 -3.28821 2.02396
14756 -0.992898 -0.592886 -0.876127
8629 1.54286 0.873654 3.45315
8553 -0.15982 2.00202 1.41807
12782 1.73484 -0.0395762 -0.143694
13009 -0.316519 -3.03535 2.28591
13662 2.10202 -2.11357 0.446434
7847 -0.316625 -0.762842 0.560713
13316 1.56898 -1.6522 -0.41731
2951 -3.09772 -2.65469 0.146111
14878 -1.61887 -1.83284 1.21871
8459 -0.775427 -0.184644 -2.44702
5007 -2.62047 -3.37978 0.709654
5931 1.95394 -2.11731 2.91428
13713 1.64058 -1.80375 1.68997
10327 -0.603017 0.0553722 2.31705
13579 1.21037 -2.33285 -0.412667
10970 -0.346825 0.853625 -1.21857
161 -0.313376 1.80871 -0.915976
4978 1.64859 2.54714 -2.43057
13007 -1.00684 0.418056 -2.14795
13818 1.46263 1.48839 1.43853
12708 4.03627 1.60199 -2.10778
4172 1.10456 0.291841 -1.57522
7601 -2.01431 0.391071 1.31366
10650 -2.85533 -1.58837 -1.10247
9866 -1.51079 2.89573 -1.96174
4964 3.17289 -2.28968 4.02755
10411 0.358046 2.85822 -1.91263
1029 1.16763 -1.74743 -2.44082
10765 3.06802 -1.2305 -2.3878
11161 0.488646 1.42573 -1.45099
10745 0.17428 -0.211522 1.57695
4148 -1.02588 -1.75801 0.565643
14166 2.15635 2.10853 -0.314653
15759 0.425952 -0.944982 -1.6136
1519 -1.44519 0.291506 1.37197
12067 -1.15355 -1.27909 -0.874989
7065 -0.963326 -0.886186 0.169217
14563 -2.30537 -1.61708 -1.37701
352 -1.41249 -1.1347 0.00885776
6574 -1.32452 -1.41701 -0.750271
3419 0.0119204 0.338439 4.67789
15444 1.03559 1.39766 0.142639
2645 0.458256 2.66868 -2.15051
7219 6.34471 -0.0119944 -0.766218
7521 0.898516 1.91929 4.45533
7926 -1.0533 -4.43425 1.04813
2150 1.13199 1.82926 1.63929
3268 4.17931 -3.66165 0.639841
9233 -1.04734 0.347616 -1.09167
2353 1.49872 2.97122 3.20067
4593 -0.0711604 0.773885 -3.38511
13659 -1.79639 -1.74031 -1.33219
10868 -1.43293 -1.70388 -1.01739
1567 -2.33347 0.623295 -2.07947
1751 -2.35663 1.34547 1.13347
8494 -2.92803 0.571705 -0.534581
108 2.29411 1.3353 0.260653
9851 0.0196535 -2.06877 -0.631678
14831 1.64745 2.17816 -0.471597
4404 0.69708 -2.19147 2.33117
14993 2.12954 -0.708402 -1.98349
1513 -1.65317 2.27376 -0.470162
110 -1.3333 -0.938335 -2.13229
1261 -0.455823 1.698 -1.2719
10954 -0.936292 -1.07062 2.43098
13844 -1.83069 -1.04673 -0.0563256
1425 -0.557275 -1.90867 -0.679363
1674 0.954671 -3.98252 0.604444
5240 -2.68132 -1.51486 -1.23416
1865 0.169746 -1.24667 2.37613
2490 -0.367144 -2.6854 -1.98846
8332 2.22358 -1.71445 1.26318
11257 0.957742 1.31724 2.45406
4688 2.04099 1.26823 1.41954
7156 1.38376 1.68022 -3.09386
11735 2.75683 -0.338583 0.034538
1168 -1.10234 -0.815643 -0.260015
1274 -0.556653 -2.57796 -2.81173
3716 1.25138 2.49236 3.37073
13852 -0.837552 1.8757 2.60656
7308 3.27449 -3.92663 -2.62589
10499 -2.82256 0.198688 -1.4228
2865 -2.14603 1.18187 0.760247
14108 2.43522 -3.17674 -2.6274
2891 -1.07193 -1.15971 -0.527338
10915 -3.96498 -0.205051 -0.299679
361 2.4356 1.00985 -1.63492
10728 -3.39239 1.22315 0.320796
13596 0.634807 3.77415 -2.46175
208 -1.84631 -0.847935 0.389546
533 1.35856 -0.765718 -2.71791
14405 3.42534 -2.43 -3.55779
8896 -0.895998 0.458323 1.57577
4385 -1.88433 -2.49243 0.0162802
4206 1.17305 -2.31927 2.84188
12038 -2.45662 -1.45739 0.159811
169 -0.967711 1.80501 4.13075
1769 2.18445 -1.93189 -2.08468
15051 -3.47444 0.0103065 -0.37916
3612 -0.0385053 3.01257 -2.53841
9799 0.777766 -1.78129 -0.0121869
10076 -0.0703245 -0.863198 1.81016
10805 -2.41864 0.411146 0.546337
12737 0.0983719 2.61766 1.07839
6083 0.921411 0.924195 0.190253
15529 -0.447131 -2.57342 1.18476
8548 -3.60357 -0.135322 -1.89295
3069 -0.475967 -2.00695 -0.717732
6860 0.725493 1.39621 4.12804
15689 -2.59854 0.62259 2.37109
3650 0.00388157 2.23052 -2.66313
4171 -0.121688 0.67738 -3.39504
7232 -1.20119 -2.71327 -0.494754
10815 -4.07659 -1.69974 1.66335
14310 -3.18316 0.859247 -0.0959967
15096 -1.24293 2.24315 -0.295921
14209 -2.54434 -1.25552 -0.0557735
6161 -0.184696 0.951426 -2.69146
11047 -1.26961 0.0762852 0.667228
5065 2.35308 -1.3273 1.68574
9716 0.313391 2.82376 -1.91983
4572 -0.22098 2.8174 -0.489777
13584 -0.972299 -2.47247 0.880096
12158 2.67633 0.419788 2.66885
11484 -1.99133 5.14197 0.042428
12538 -0.642477 -1.62693 -1.4779
15717 -0.993158 -1.44063 -1.41946
3633 0.508391 0.870505 -1.46218
15789 -0.580734 1.01149 -1.39808
2456 0.919893 1.35493 -0.56966
11004 -0.845766 -1.83718 1.05997
5362 -2.75865 -0.25679 -0.141564
11947 0.234404 -1.41851 1.72474
2509 2.60055 0.0229617 -0.0305318
10630 -3.45334 -1.47174 1.17985
11106 1.36582 0.267279 3.16993
4661 0.778762 -1.14993 0.474928
7193 2.47825 1.72239 0.182795
7054 -1.08202 0.0248447 0.324831
13321 -4.06492 -1.8138 -0.184083
14326 1.70324 1.00848 -2.58889
8531 -2.99936 -2.0639 0.824465
12646 -3.75504 -0.128325 -0.365098
3573 -2.51919 -0.843899 -2.03433
5778 -2.09083 3.9313 -4.74857
5896 -2.42391 0.44395 -1.09059
14378 0.275844 -3.04151 2.61799
13666 -0.376537 0.223606 1.02045
759 -4.08062 -0.174569 1.42816
12767 -3.76823 0.689069 0.122544
5236 0.562511 -0.226471 -0.0224467
3878 1.26939 1.85088 -3.58603
15248 0.617806 2.75768 1.93941
637 0.728634 -2.60847 0.746101
15181 -0.0647887 0.415265 0.124097
11299 -0.992518 0.250563 0.433235
546 2.78977 2.04023 -0.110377
1101 3.87769 3.82012 0.621774
3180 0.0259272 -2.10337 -0.294371
6566 -0.094946 1.43599 -2.67769
9889 0.241136 1.84441 4.99644
12726 0.390039 1.99021 -1.24381
476 -2.42829 2.67521 -0.974048
579 -0.471776 0.619803 -2.01416
6019 -0.551912 -0.251516 -1.72519
14737 1.26244 0.563563 -4.38764
1442 0.931253 -0.608715 -0.266647
5428 1.31685 2.15603 -1.40673
3414 0.480173 -1.58164 -1.62395
1240 1.50753 2.02044 0.528734
6299 0.104286 -0.809049 -1.47472
6813 0.881147 1.64192 1.64689
836 -1.64247 -2.51167 -2.04498
3196 -2.38857 -0.38193 -1.50256
9359 2.93043 2.81244 -0.407499
1544 1.69151 1.63476 -1.29637
7354 2.5607 3.20645 -1.31865
7204 1.80801 -3.72662 -0.932445
15182 -0.364087 -0.81412 2.1297
5074 2.94029 -1.60288 0.404889
12431 2.69089 -2.91344 -0.69926
919 -0.465856 -2.36701 -0.0175872
5046 -0.290205 1.09688 1.4639
9245 -0.45668 -1.08466 0.282688
5217 2.78451 -0.213066 -0.0628232
9202 4.23488 0.108319 -2.61308
12032 -1.30795 0.0674765 1.2733
795 -2.34751 -0.887646 -0.155171
13819 -3.29771 0.704054 -0.344699
5882 0.0853247 1.04682 -2.88197
1792 2.48997 -0.468554 3.78872
13702 -1.14393 -4.17014 2.48729
14799 -2.40257 2.12634 1.52557
6301 -2.57231 1.01577 1.26239
